Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Specification (product.metafields.custom.specification),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Audio purpose (product.metafields.shopify.audio-purpose),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bag type (product.metafields.shopify.bag-type),Boot style (product.metafields.shopify.boot-style),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Communication device features (product.metafields.shopify.communication-device-features),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Decoration material (product.metafields.shopify.decoration-material),Device interface (product.metafields.shopify.device-interface),Display resolution (product.metafields.shopify.display-resolution),Drive type (product.metafields.shopify.drive-type),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),Fit (product.metafields.shopify.fit),Fit type (product.metafields.shopify.fit-type),Footwear material (product.metafields.shopify.footwear-material),Fuel supply (product.metafields.shopify.fuel-supply),Gear material (product.metafields.shopify.gear-material),Handwear material (product.metafields.shopify.handwear-material),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Light source (product.metafields.shopify.light-source),Lighting features (product.metafields.shopify.lighting-features),Loading ramp type (product.metafields.shopify.loading-ramp-type),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Mobility/Accessibility equipment features (product.metafields.shopify.mobility-accessibility-equipment-features),Motor vehicle placement (product.metafields.shopify.motor-vehicle-placement),Motorcycle drive type (product.metafields.shopify.motorcycle-drive-type),Motorcycle glove purpose (product.metafields.shopify.motorcycle-glove-purpose),Motorcycle tire type (product.metafields.shopify.motorcycle-tire-type),Mount/Stand features (product.metafields.shopify.mount-stand-features),Mounting type (product.metafields.shopify.mounting-type),Neckline (product.metafields.shopify.neckline),Net material (product.metafields.shopify.net-material),Organizer type (product.metafields.shopify.organizer-type),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Package type (product.metafields.shopify.package-type),Pairing method (product.metafields.shopify.pairing-method),Pants length type (product.metafields.shopify.pants-length-type),Power source (product.metafields.shopify.power-source),Protective gear features (product.metafields.shopify.protective-gear-features),Rack type (product.metafields.shopify.rack-type),Recommended age group (product.metafields.shopify.recommended-age-group),Rim/Wheel design (product.metafields.shopify.rim-wheel-design),Safety equipment material (product.metafields.shopify.safety-equipment-material),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Toy/Game material (product.metafields.shopify.toy-game-material),Transmission type (product.metafields.shopify.transmission-type),Vehicle alarm/lock features (product.metafields.shopify.vehicle-alarm-lock-features),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle braking features (product.metafields.shopify.vehicle-braking-features),Vehicle cleaning item features (product.metafields.shopify.vehicle-cleaning-item-features),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Vehicle engine part features (product.metafields.shopify.vehicle-engine-part-features),Vehicle exhaust type (product.metafields.shopify.vehicle-exhaust-type),Vehicle features (product.metafields.shopify.vehicle-features),Vehicle fluid features (product.metafields.shopify.vehicle-fluid-features),Vehicle frame/body features (product.metafields.shopify.vehicle-frame-body-features),Vehicle mirror type (product.metafields.shopify.vehicle-mirror-type),Vehicle oil features (product.metafields.shopify.vehicle-oil-features),Vehicle seating features (product.metafields.shopify.vehicle-seating-features),Vehicle suspension features (product.metafields.shopify.vehicle-suspension-features),Vehicle type (product.metafields.shopify.vehicle-type),Viscosity (product.metafields.shopify.viscosity),Waist rise (product.metafields.shopify.waist-rise),Watercraft type (product.metafields.shopify.watercraft-type),Wheel part type (product.metafields.shopify.wheel-part-type),Wheelchair type (product.metafields.shopify.wheelchair-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / International,Price / International,Compare At Price / International,Status,Product Rating Count,Material,Color,Size,Fit,Compare At Price
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,14018.98,14084.14,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.52AM.jpg?v=1745921566,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13963.13,,14018.98,,,14030.9,,active,447,Rubber,Blue,Large,Custom Fit,14087.19
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,13957.27,13987.46,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.53AM_2.jpg?v=1745921566,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13899.38,,13957.27,,,13984.11,,active,280,Plastic,Gray,Large,Universal Fit,14025.07
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,14016.65,14071.64,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.54AM_1.jpg?v=1745921566,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13937.24,,14016.65,,,14058.15,,active,221,Steel,Gray,Small,Custom Fit,14114.27
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,13992.12,14010.81,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.54AM_2.jpg?v=1745921566,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13977.8,,13992.12,,,13982.2,,active,273,Aluminum,Black,Large,Universal Fit,14086.14
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,13973.64,13996.9,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.54AM.jpg?v=1745921566,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13954.54,,13973.64,,,14015.74,,active,89,Carbon Fiber,Black,Medium,Custom Fit,14066.03
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,13958.31,14031.21,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.55AM_1.jpg?v=1745921566,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13919.83,,13958.31,,,13986.77,,active,246,Carbon Fiber,Red,XL,Custom Fit,14033.29
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,13998.32,14066.03,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.55AM.jpg?v=1745921566,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13983.69,,13998.32,,,13995.41,,active,472,Rubber,Gray,Medium,Universal Fit,14089.85
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,13958.97,13989.5,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.56AM_1.jpg?v=1745921566,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.7,,13958.97,,,13962.23,,active,136,Rubber,Gray,XL,Custom Fit,14039.2
2023-honda-grom-125cc-motorcycle-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,14046.31,14120.58,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.24.56AM.jpg?v=1745921566,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14029.8,,14046.31,,,14076.93,,active,6,Rubber,Gray,Large,Custom Fit,14122.86
2019-yamaha-raptor-700cc-for-sale-contact-now-971555598040,2019 Yamaha Raptor 700CC for Sale - Contact Now: +971555598040,"<h2 class=""product-single__title"">Used 2019 Yamaha Raptor 700CC for Sale - Contact Now: +971555598040</h2>
<h3>ADDITIONAL INFORMATION:</h3>
<p>Model Year: 2019<br>Condition: Excellent, Like New<br>Price:  30000 AED<br>Availability:<span> </span><a rel=""noopener"" href=""https://www.google.com/maps/dir//AL%20Khubaizi%20Motorcycles%20CO-L.L.C%20Near%20To%20BMW%20Showroom%20Road%20116%20Sheikh%20Khalifa%20Bin%20Zayed%20Al%20Nahyan%20Rd%20Industrial%20Area%2012%20Sharjah,%20UAE"" target=""_blank"">AL Khubaizi Motorcycles CO-L.L.C</a><br><a rel=""noopener"" href=""https://www.google.com/maps/dir//AL%20Khubaizi%20Motorcycles%20CO-L.L.C%20Near%20To%20BMW%20Showroom%20Road%20116%20Sheikh%20Khalifa%20Bin%20Zayed%20Al%20Nahyan%20Rd%20Industrial%20Area%2012%20Sharjah,%20UAE"" target=""_blank"">Road 116 Sheikh Khalifa Bin Zayed Al Nahyan Rd, Sharjah, UAE</a></p>",AL KHUBAIZI MOTOR,Vehicles & Parts > Vehicles > Motor Vehicles > Off-Road and All-Terrain Vehicles > ATVs & UTVs,,,True,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,29984.5,30004.84,True,True,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.16.16AM_1_757c9ae5-1f2f-497c-93fe-e241a509af17.jpg?v=1745917401,1.0,,False,,,3018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,29885.15,True,29984.5,,True,29996.44,,active,363,Steel,Blue,Medium,Universal Fit,30030.39
2019-yamaha-raptor-700cc-for-sale-contact-now-971555598040,,,,Automotive > Accessories > Parts,,,,,,,,,,,,,,,,,,30016.57,30067.24,,,,https://cdn.shopify.com/s/files/1/0577/5035/6041/files/WhatsAppImage2025-04-24at11.16.16AM_7573f322-23ae-409c-931e-44c3b1284a36.jpg?v=1745921333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29965.69,,30016.57,,,30051.3,,active,172,Plastic,Silver,Medium,Custom Fit,30030.46
